Source,Target,Type,Id,Label,Weight
1825p,352c,Undirected,194092,,1
1825p,389c,Undirected,194093,,1
1825p,569c,Undirected,194094,,1
1827p,742p,Undirected,194095,,16
1827p,1315p,Undirected,194096,,16
1828p,075c,Undirected,194097,,41
1828p,169c,Undirected,194098,,1
1828p,779p,Undirected,194099,,41
1828p,803p,Undirected,194100,,1
1828p,1061p,Undirected,194101,,1
1828p,1107p,Undirected,194102,,1
1828p,1169p,Undirected,194103,,41
1828p,1554p,Undirected,194104,,41
1828p,1575p,Undirected,194105,,1
1828p,1778p,Undirected,194106,,1
1829p,192p,Undirected,194107,,1
1829p,200c,Undirected,194108,,1
1829p,231c,Undirected,194109,,1
1829p,140p,Undirected,194110,,1
1829p,154p,Undirected,194111,,1
1829p,074c,Undirected,194112,,1
1829p,327p,Undirected,194113,,1
1829p,186c,Undirected,194114,,1
1829p,712p,Undirected,194115,,1
1829p,723p,Undirected,194116,,1
1829p,387c,Undirected,194117,,1
1829p,389c,Undirected,194118,,1
1829p,1627p,Undirected,194119,,1
1829p,1706p,Undirected,194120,,1
182c,156c,Undirected,194121,,2
1830p,248c,Undirected,194123,,3
1830p,1145p,Undirected,194124,,3
1830p,1258p,Undirected,194125,,3
1830p,1683p,Undirected,194126,,3
1831p,688p,Undirected,194127,,5
1831p,120p,Undirected,194128,,5
1831p,592p,Undirected,194129,,5
1831p,284c,Undirected,194130,,5
1831p,927p,Undirected,194131,,8
1831p,1226p,Undirected,194132,,5
1831p,1460p,Undirected,194133,,5
1831p,553c,Undirected,194134,,8
1833p,211c,Undirected,194135,,1
1833p,261c,Undirected,194136,,1
1833p,443c,Undirected,194137,,1
1833p,1263p,Undirected,194138,,1
1834p,318c,Undirected,194139,,4
1834p,1286p,Undirected,194140,,4
1835p,193c,Undirected,194141,,20
1836p,246p,Undirected,194142,,2
1836p,1823p,Undirected,194143,,2
1837p,089p,Undirected,194144,,22
1837p,1084p,Undirected,194145,,22
1837p,1151p,Undirected,194146,,22
1837p,1358p,Undirected,194147,,22
1837p,498c,Undirected,194148,,22
1838p,204c,Undirected,194149,,1
1838p,258p,Undirected,194150,,1
1838p,115c,Undirected,194151,,1
1838p,277c,Undirected,194152,,1
1838p,461c,Undirected,194153,,1
1838p,558c,Undirected,194154,,1
1838p,569c,Undirected,194155,,1
1839p,541p,Undirected,194156,,11
183c,346c,Undirected,194157,,3
183p,212c,Undirected,194158,,6
183p,025p,Undirected,194159,,6
183p,047p,Undirected,194160,,1
183p,019c,Undirected,194161,,2
183p,049c,Undirected,194164,,4
183p,056c,Undirected,194165,,1
183p,206p,Undirected,194166,,1
183p,209p,Undirected,194167,,4
183p,318p,Undirected,194168,,1
183p,432p,Undirected,194169,,4
183p,589p,Undirected,194170,,1
183p,248c,Undirected,194171,,6
183p,746p,Undirected,194172,,6
183p,772p,Undirected,194173,,1
183p,783p,Undirected,194174,,1
183p,833p,Undirected,194175,,1
183p,880p,Undirected,194176,,1
183p,1092p,Undirected,194177,,2
183p,408c,Undirected,194178,,2
183p,1118p,Undirected,194179,,1
183p,1286p,Undirected,194180,,6
183p,1309p,Undirected,194181,,1
183p,1444p,Undirected,194182,,2
183p,1447p,Undirected,194183,,1
183p,1558p,Undirected,194184,,2
183p,1743p,Undirected,194185,,1
183p,1763p,Undirected,194186,,4
183p,1852p,Undirected,194187,,6
1840p,1068p,Undirected,194188,,2
1841p,169c,Undirected,194189,,23
1841p,580p,Undirected,194190,,23
1842p,383p,Undirected,194191,,2
1842p,122c,Undirected,194192,,2
1843p,094c,Undirected,194193,,1
1843p,507p,Undirected,194194,,1
1844p,169c,Undirected,194195,,39
1844p,284c,Undirected,194196,,39
1845p,1581p,Undirected,194197,,5
1845p,1701p,Undirected,194198,,5
1846p,199c,Undirected,194199,,1
1846p,096c,Undirected,194200,,1
1846p,167c,Undirected,194201,,1
1846p,346c,Undirected,194202,,2
1846p,389c,Undirected,194203,,1
1846p,390c,Undirected,194204,,1
1846p,1334p,Undirected,194205,,1
1846p,515c,Undirected,194206,,2
1848p,1847p,Undirected,194207,,1
1849p,015p,Undirected,194208,,1
184c,390c,Undirected,194209,,1
184c,448c,Undirected,194210,,1
184p,613p,Undirected,194211,,2
1850p,193c,Undirected,194212,,2
1850p,102c,Undirected,194213,,2
1850p,122c,Undirected,194214,,2
1850p,574p,Undirected,194215,,2
1850p,1158p,Undirected,194216,,2
1850p,569c,Undirected,194217,,2
1852p,212c,Undirected,194218,,6
1852p,025p,Undirected,194219,,6
1852p,121p,Undirected,194220,,8
1852p,105c,Undirected,194221,,2
1852p,545p,Undirected,194222,,2
1852p,248c,Undirected,194223,,6
1852p,284c,Undirected,194224,,8
1852p,312c,Undirected,194225,,2
1852p,427c,Undirected,194226,,2
1852p,1286p,Undirected,194227,,8
1853p,198c,Undirected,194229,,1
1853p,245c,Undirected,194230,,1
1853p,324c,Undirected,194231,,1
1853p,1135p,Undirected,194232,,1
1853p,556c,Undirected,194233,,1
1854p,016c,Undirected,194234,,1
1854p,065c,Undirected,194235,,1
1854p,083c,Undirected,194236,,1
1854p,087c,Undirected,194237,,1
1854p,105c,Undirected,194238,,2
1854p,248c,Undirected,194239,,1
1854p,884p,Undirected,194240,,1
1854p,352c,Undirected,194241,,2
1854p,362c,Undirected,194242,,1
1854p,452c,Undirected,194243,,1
1854p,1519p,Undirected,194244,,1
1854p,1588p,Undirected,194245,,1
1854p,1608p,Undirected,194246,,2
1854p,540c,Undirected,194247,,1
1854p,569c,Undirected,194248,,1
1855p,020p,Undirected,194249,,1
1856p,286c,Undirected,194250,,74
1856p,369c,Undirected,194251,,44
1857p,212c,Undirected,194252,,16
1857p,688p,Undirected,194253,,16
1857p,691p,Undirected,194254,,5
1857p,121p,Undirected,194255,,5
1857p,215p,Undirected,194256,,5
1857p,396p,Undirected,194257,,5
1857p,435p,Undirected,194258,,16
1857p,526p,Undirected,194259,,16
1857p,311c,Undirected,194260,,5
1857p,927p,Undirected,194261,,5
1857p,366c,Undirected,194262,,5
1857p,1135p,Undirected,194263,,5
1857p,1460p,Undirected,194264,,21
1857p,1558p,Undirected,194266,,5
1857p,1573p,Undirected,194267,,5
1857p,553c,Undirected,194268,,5
1858p,1455p,Undirected,194269,,1
1859p,072p,Undirected,194270,,1
185c,250c,Undirected,194271,,2
185c,292c,Undirected,194272,,1
185c,425c,Undirected,194273,,1
185p,625p,Undirected,194274,,1
185p,175p,Undirected,194275,,1
1860p,028p,Undirected,194276,,1
1860p,007c,Undirected,194277,,1
1860p,102p,Undirected,194278,,1
1860p,1455p,Undirected,194279,,1
1860p,1873p,Undirected,194280,,1
1861p,078c,Undirected,194281,,1
1861p,445p,Undirected,194282,,1
1861p,1334p,Undirected,194283,,1
1861p,496c,Undirected,194284,,1
1861p,531c,Undirected,194285,,1
1862p,559c,Undirected,194286,,36
1862p,474c,Undirected,194287,,50
1862p,510c,Undirected,194288,,28
1863p,282c,Undirected,194289,,1
1863p,321c,Undirected,194290,,1
1863p,349c,Undirected,194291,,1
1863p,515c,Undirected,194292,,1
1864p,101p,Undirected,194293,,1
1864p,323p,Undirected,194294,,2
1864p,361p,Undirected,194295,,1
1864p,364p,Undirected,194296,,6
1864p,141c,Undirected,194297,,1
1864p,517p,Undirected,194298,,1
1864p,591p,Undirected,194299,,1
1864p,626p,Undirected,194300,,1
1864p,736p,Undirected,194301,,1
1864p,246c,Undirected,194302,,1
1864p,252c,Undirected,194303,,1
1864p,790p,Undirected,194304,,1
1864p,369c,Undirected,194305,,1
1864p,1266p,Undirected,194306,,2
1864p,1790p,Undirected,194307,,1
1866p,304c,Undirected,194308,,1
1866p,1341p,Undirected,194309,,1
1867p,121p,Undirected,194310,,4
1867p,105c,Undirected,194312,,2
1867p,119c,Undirected,194313,,2
1867p,311c,Undirected,194314,,2
1867p,342c,Undirected,194315,,2
1867p,389c,Undirected,194316,,5
1868p,349c,Undirected,194318,,1
1868p,1516p,Undirected,194319,,1
1868p,569c,Undirected,194320,,1
1869p,204c,Undirected,194321,,1
1869p,389c,Undirected,194322,,1
186c,192p,Undirected,194323,,1
186c,200c,Undirected,194324,,1
186c,025c,Undirected,194325,,1
186c,072c,Undirected,194326,,1
186c,096c,Undirected,194327,,1
186c,105c,Undirected,194328,,1
186c,789p,Undirected,194329,,4
186c,311c,Undirected,194330,,1
186c,346c,Undirected,194331,,2
186c,389c,Undirected,194332,,2
186c,427c,Undirected,194333,,1
186c,515c,Undirected,194334,,2
186c,531c,Undirected,194336,,1
186c,569c,Undirected,194337,,1
186p,409p,Undirected,194338,,3
1870p,072c,Undirected,194339,,1
1870p,427c,Undirected,194340,,1
1870p,1338p,Undirected,194341,,1
1870p,470c,Undirected,194342,,1
1871p,291c,Undirected,194343,,2
1871p,496c,Undirected,194344,,2
1871p,569c,Undirected,194345,,2
1872p,429p,Undirected,194346,,4
1873p,007c,Undirected,194348,,3
1873p,102p,Undirected,194349,,1
1873p,440p,Undirected,194350,,1
1873p,764p,Undirected,194351,,1
1873p,852p,Undirected,194352,,1
1873p,865p,Undirected,194353,,1
1873p,1280p,Undirected,194354,,1
1873p,1574p,Undirected,194355,,1
1873p,1611p,Undirected,194356,,1
1873p,1788p,Undirected,194357,,1
1874p,104c,Undirected,194358,,2
1874p,759p,Undirected,194359,,2
1875p,463p,Undirected,194360,,10
1875p,1067p,Undirected,194361,,10
1876p,720p,Undirected,194362,,6
1876p,547c,Undirected,194363,,6
1878p,349c,Undirected,194364,,2
1878p,470c,Undirected,194365,,2
1878p,569c,Undirected,194366,,2
1878p,1888p,Undirected,194367,,2
1879p,936p,Undirected,194368,,1
1879p,1215p,Undirected,194369,,1
1879p,1741p,Undirected,194370,,1
1880p,414c,Undirected,194371,,57
1880p,473c,Undirected,194372,,57
1880p,1557p,Undirected,194373,,57
1880p,1689p,Undirected,194374,,57
1881p,217c,Undirected,194375,,1
1881p,353p,Undirected,194376,,1
1881p,1340p,Undirected,194377,,1
1883p,096c,Undirected,194378,,1
1883p,346c,Undirected,194379,,1
1883p,389c,Undirected,194380,,1
1883p,448c,Undirected,194381,,1
1885p,570c,Undirected,194382,,3
1886p,200c,Undirected,194383,,1
1886p,204c,Undirected,194384,,1
1886p,073p,Undirected,194385,,2
1886p,928p,Undirected,194386,,1
1886p,400c,Undirected,194387,,1
1887p,229c,Undirected,194388,,1
1887p,064c,Undirected,194389,,1
1887p,099c,Undirected,194390,,1
1887p,248c,Undirected,194391,,1
1887p,284c,Undirected,194392,,1
1887p,569c,Undirected,194393,,1
1888p,200c,Undirected,194394,,1
1888p,001c,Undirected,194395,,1
1888p,074c,Undirected,194396,,1
1888p,349c,Undirected,194397,,3
1888p,389c,Undirected,194398,,1
1888p,448c,Undirected,194399,,1
1888p,470c,Undirected,194400,,2
1888p,531c,Undirected,194401,,1
1888p,569c,Undirected,194402,,3
1889p,212c,Undirected,194403,,1
1889p,368p,Undirected,194404,,1
1889p,728p,Undirected,194405,,1
1889p,248c,Undirected,194406,,1
1889p,284c,Undirected,194407,,1
1889p,553c,Undirected,194408,,1
188c,252c,Undirected,194409,,1
188p,623p,Undirected,194410,,2
188p,496p,Undirected,194411,,2
188p,591p,Undirected,194412,,2
188p,1391p,Undirected,194413,,2
1890p,496p,Undirected,194414,,2
1890p,497p,Undirected,194415,,1
1890p,704p,Undirected,194416,,1
1890p,778p,Undirected,194417,,2
1891p,294p,Undirected,194418,,1
1891p,675p,Undirected,194419,,2
1891p,1014p,Undirected,194420,,1
1892p,045c,Undirected,194421,,3
1892p,262c,Undirected,194422,,1
1892p,389c,Undirected,194423,,1
1892p,496c,Undirected,194424,,2
1892p,513c,Undirected,194425,,2
1892p,569c,Undirected,194426,,1
1893p,056c,Undirected,194427,,1
1893p,058c,Undirected,194428,,1
1893p,349c,Undirected,194429,,1
1895p,015c,Undirected,194430,,37
1895p,775p,Undirected,194431,,37
1896p,063c,Undirected,194432,,3
1896p,074c,Undirected,194433,,3
1896p,297c,Undirected,194434,,3
1896p,1286p,Undirected,194435,,3
1897p,311c,Undirected,194436,,1
1897p,886p,Undirected,194437,,1
1897p,389c,Undirected,194438,,1
1897p,448c,Undirected,194439,,1
1897p,569c,Undirected,194440,,1
1898p,875p,Undirected,194441,,1
1899p,688p,Undirected,194442,,9
1899p,056c,Undirected,194443,,4
1899p,137p,Undirected,194444,,9
1899p,099c,Undirected,194445,,9
1899p,709p,Undirected,194446,,9
1899p,1277p,Undirected,194447,,9
1899p,1286p,Undirected,194448,,4
189c,202c,Undirected,194449,,1
189c,369c,Undirected,194450,,1
189p,1621p,Undirected,194451,,3
189p,1660p,Undirected,194452,,3
189p,1696p,Undirected,194453,,3
1900p,1483p,Undirected,194454,,6
1901p,1373p,Undirected,194455,,1
1902p,1122p,Undirected,194456,,7
1903p,981p,Undirected,194457,,1
1904p,1025p,Undirected,194458,,1
1905p,212c,Undirected,194459,,2
1905p,499p,Undirected,194460,,2
1906p,229c,Undirected,194461,,3
1906p,121p,Undirected,194462,,3
1907p,436p,Undirected,194463,,1
1908p,056c,Undirected,194464,,1
1908p,334c,Undirected,194465,,1
1908p,346c,Undirected,194466,,1
1908p,1011p,Undirected,194467,,2
1908p,389c,Undirected,194469,,1
1908p,448c,Undirected,194470,,1
1909p,061p,Undirected,194471,,1
190c,192p,Undirected,194472,,1
190c,231c,Undirected,194473,,1
190c,025c,Undirected,194474,,1
190c,045c,Undirected,194475,,1
190c,056c,Undirected,194476,,1
190c,285c,Undirected,194478,,2
190c,392c,Undirected,194479,,2
190c,395c,Undirected,194480,,1
190c,446c,Undirected,194481,,1
190c,569c,Undirected,194482,,1
1910p,056c,Undirected,194483,,1
1910p,130c,Undirected,194484,,1
1910p,311c,Undirected,194485,,1
1910p,346c,Undirected,194486,,1
1910p,1381p,Undirected,194487,,1
1910p,531c,Undirected,194488,,1
1911p,695p,Undirected,194489,,2
1911p,493c,Undirected,194490,,2
1912p,211p,Undirected,194491,,1
1913p,229c,Undirected,194492,,2
1913p,1094p,Undirected,194493,,2
1914p,504p,Undirected,194494,,1
1914p,1027p,Undirected,194495,,1
1915p,094c,Undirected,194496,,33
1915p,362p,Undirected,194497,,33
1916p,477p,Undirected,194498,,16
1916p,153c,Undirected,194499,,16
1916p,410c,Undirected,194500,,3
1917p,072c,Undirected,194501,,2
1917p,346c,Undirected,194502,,2
1917p,515c,Undirected,194503,,2
1918p,1147p,Undirected,194504,,1
1919p,352c,Undirected,194505,,1
1919p,1580p,Undirected,194506,,1
191c,164c,Undirected,194507,,1
191c,390c,Undirected,194508,,1
191c,569c,Undirected,194509,,2
191p,229c,Undirected,194510,,2
191p,121p,Undirected,194511,,2
1920p,675p,Undirected,194512,,1
1921p,1794p,Undirected,194513,,1
1922p,019c,Undirected,194514,,1
1922p,056c,Undirected,194515,,1
1922p,399p,Undirected,194516,,1
1922p,261c,Undirected,194517,,1
1923p,094c,Undirected,194518,,2
1923p,795p,Undirected,194519,,2
1923p,335c,Undirected,194520,,1
1924p,352c,Undirected,194521,,1
1925p,141p,Undirected,194522,,44
1925p,245c,Undirected,194523,,44
1925p,777p,Undirected,194524,,44
1925p,887p,Undirected,194525,,44
1925p,1210p,Undirected,194526,,44
1925p,1818p,Undirected,194527,,44
1926p,229c,Undirected,194528,,5
1926p,096p,Undirected,194529,,3
1926p,1913p,Undirected,194530,,2
1926p,138p,Undirected,194531,,2
1926p,1045p,Undirected,194532,,2
1926p,1094p,Undirected,194533,,2
1926p,1111p,Undirected,194534,,3
1926p,1462p,Undirected,194535,,3
1926p,1727p,Undirected,194536,,2
1926p,1744p,Undirected,194537,,3
1927p,619p,Undirected,194538,,1
1927p,1100p,Undirected,194539,,1
1927p,1136p,Undirected,194540,,1
1927p,1288p,Undirected,194541,,1
1927p,1740p,Undirected,194542,,1
1928p,028p,Undirected,194543,,1
1928p,007c,Undirected,194544,,1
1928p,511p,Undirected,194545,,1
1928p,701p,Undirected,194546,,1
1928p,730p,Undirected,194547,,1
1928p,790p,Undirected,194548,,1
1928p,1296p,Undirected,194549,,1
1928p,1395p,Undirected,194550,,1
1928p,1501p,Undirected,194551,,1
1928p,1652p,Undirected,194552,,1
1928p,1873p,Undirected,194553,,1
1929p,025p,Undirected,194554,,4
1929p,105c,Undirected,194555,,4
1929p,825p,Undirected,194556,,4
1929p,841p,Undirected,194557,,4
1929p,1308p,Undirected,194558,,4
1929p,1699p,Undirected,194559,,4
192p,084c,Undirected,194560,,1
192p,248c,Undirected,194561,,1
192p,443c,Undirected,194562,,1
192p,493c,Undirected,194563,,2
1930p,416p,Undirected,194564,,50
1930p,573p,Undirected,194565,,50
1930p,703p,Undirected,194566,,50
1930p,1302p,Undirected,194567,,50
1930p,1672p,Undirected,194568,,50
1931p,151p,Undirected,194569,,1
1931p,176p,Undirected,194570,,1
1931p,517p,Undirected,194571,,1
1931p,1455p,Undirected,194572,,1
1931p,1790p,Undirected,194573,,1
1932p,083p,Undirected,194574,,4
1932p,125p,Undirected,194575,,4
1932p,174p,Undirected,194576,,2
1932p,202p,Undirected,194577,,4
1932p,806p,Undirected,194578,,4
1932p,514c,Undirected,194579,,4
1932p,1687p,Undirected,194580,,4
1933p,294p,Undirected,194581,,1
1933p,302p,Undirected,194582,,1
1933p,836p,Undirected,194583,,1
1933p,1014p,Undirected,194584,,1
1933p,1891p,Undirected,194585,,1
1934p,148c,Undirected,194586,,3
1934p,759p,Undirected,194587,,3
1934p,1030p,Undirected,194588,,3
1934p,400c,Undirected,194589,,3
1934p,1460p,Undirected,194590,,3
1934p,1765p,Undirected,194591,,3
1934p,1773p,Undirected,194592,,3
1935p,388p,Undirected,194593,,3
1935p,807p,Undirected,194594,,3
1935p,1150p,Undirected,194595,,3
1935p,1362p,Undirected,194596,,3
1935p,1767p,Undirected,194597,,3
1936p,701p,Undirected,194598,,1
1936p,1386p,Undirected,194599,,1
1936p,1395p,Undirected,194600,,1
1936p,1543p,Undirected,194601,,1
1936p,1619p,Undirected,194602,,1
1937p,089p,Undirected,194603,,22
1937p,1084p,Undirected,194604,,22
1937p,1151p,Undirected,194605,,22
1937p,1358p,Undirected,194606,,22
1937p,498c,Undirected,194607,,22
1937p,1837p,Undirected,194608,,22
1938p,013c,Undirected,194609,,1
1938p,275p,Undirected,194610,,1
1938p,141c,Undirected,194611,,1
1938p,914p,Undirected,194612,,1
1938p,1658p,Undirected,194613,,1
1938p,1745p,Undirected,194614,,1
1938p,1811p,Undirected,194615,,1
1938p,547c,Undirected,194616,,1
1939p,200c,Undirected,194617,,1
1939p,040p,Undirected,194618,,1
1939p,063c,Undirected,194619,,1
1939p,218p,Undirected,194620,,1
1939p,478p,Undirected,194621,,1
1939p,250c,Undirected,194622,,1
1939p,1495p,Undirected,194623,,1
1939p,1542p,Undirected,194624,,1
193c,122c,Undirected,194625,,2
193c,169c,Undirected,194626,,9
193c,244c,Undirected,194627,,9
193c,387c,Undirected,194628,,18
193c,495c,Undirected,194629,,9
193c,569c,Undirected,194630,,2
193p,625p,Undirected,194631,,1
193p,175p,Undirected,194632,,1
193p,185p,Undirected,194633,,1
193p,941p,Undirected,194634,,1
1940p,243p,Undirected,194635,,2
1940p,458p,Undirected,194636,,2
1940p,400c,Undirected,194637,,2
1940p,1158p,Undirected,194638,,2
1940p,427c,Undirected,194639,,2
1940p,1700p,Undirected,194640,,2
1940p,531c,Undirected,194641,,2
1941p,468p,Undirected,194642,,1
1941p,831p,Undirected,194643,,1
1941p,1050p,Undirected,194644,,1
1941p,1393p,Undirected,194645,,1
1941p,1800p,Undirected,194646,,1
195c,105c,Undirected,194647,,1
195c,443c,Undirected,194648,,1
195c,515c,Undirected,194649,,1
195p,229p,Undirected,194650,,2
195p,675p,Undirected,194651,,2
195p,1891p,Undirected,194652,,2
196c,056c,Undirected,194653,,1
196c,058c,Undirected,194654,,1
196c,096c,Undirected,194655,,2
196c,164c,Undirected,194656,,1
196c,267c,Undirected,194657,,1
196c,282c,Undirected,194658,,1
196c,346c,Undirected,194659,,3
196c,463c,Undirected,194660,,2
196c,481c,Undirected,194661,,1
196p,570c,Undirected,194662,,3
196p,1885p,Undirected,194663,,3
197c,105c,Undirected,194664,,1
197c,216c,Undirected,194665,,1
197c,282c,Undirected,194666,,1
197c,311c,Undirected,194667,,1
197c,352c,Undirected,194668,,1
197c,389c,Undirected,194669,,1
197c,400c,Undirected,194670,,1
197c,470c,Undirected,194671,,1
197c,481c,Undirected,194672,,2
197c,515c,Undirected,194673,,2
197c,301c,Undirected,194674,,1
198p,1440p,Undirected,194675,,2
199c,200c,Undirected,194676,,2
199c,204c,Undirected,194677,,12
199c,073c,Undirected,194679,,1
199c,105c,Undirected,194680,,3
199c,115c,Undirected,194681,,1
199c,123c,Undirected,194682,,1
199c,186c,Undirected,194684,,1
199c,285c,Undirected,194685,,2
199c,311c,Undirected,194686,,3
199c,346c,Undirected,194687,,5
199c,349c,Undirected,194688,,1
199c,352c,Undirected,194689,,6
199c,373c,Undirected,194690,,1
199c,389c,Undirected,194691,,10
199c,427c,Undirected,194692,,3
199c,515c,Undirected,194693,,12
199c,525c,Undirected,194694,,1
199c,531c,Undirected,194695,,2
199c,569c,Undirected,194696,,2
199p,849p,Undirected,194697,,1
200c,200c,Undirected,194698,,1
200c,204c,Undirected,194699,,7
200c,209c,Undirected,194700,,1
200c,217c,Undirected,194701,,1
200c,053c,Undirected,194702,,1
200c,073c,Undirected,194705,,1
200c,074c,Undirected,194706,,1
200c,108c,Undirected,194709,,1
200c,120c,Undirected,194710,,1
200c,250c,Undirected,194712,,4
200c,261c,Undirected,194713,,2
200c,267c,Undirected,194714,,1
200c,275c,Undirected,194715,,1
200c,311c,Undirected,194716,,3
200c,312c,Undirected,194717,,1
200c,346c,Undirected,194718,,7
200c,349c,Undirected,194719,,8
200c,352c,Undirected,194720,,9
200c,361c,Undirected,194721,,6
200c,387c,Undirected,194722,,1
200c,389c,Undirected,194723,,17
200c,395c,Undirected,194724,,4
200c,427c,Undirected,194725,,8
200c,443c,Undirected,194726,,2
200c,448c,Undirected,194727,,3
200c,470c,Undirected,194729,,1
200c,481c,Undirected,194730,,3
200c,513c,Undirected,194731,,2
200c,515c,Undirected,194732,,12
200c,526c,Undirected,194733,,1
200c,531c,Undirected,194734,,3
200c,549c,Undirected,194735,,1
200c,569c,Undirected,194736,,13
200p,298p,Undirected,194737,,1
201c,078c,Undirected,194738,,1
201c,367c,Undirected,194739,,1
